energy-1-0,homogeneity-1-0,ASM-1-0,energy-1-45,homogeneity-1-45,ASM-1-45,energy-1-90,homogeneity-1-90,ASM-1-90,energy-1-135,homogeneity-1-135,ASM-1-135,Class
0.08977596,0.62577414,0.00805972,0.08289875,0.57237705,0.0068722,0.09650413,0.65005662,0.00931305,0.08347604,0.57914304,0.00696825,6
0.09753108,0.65128982,0.00951231,0.08972573,0.59369006,0.00805071,0.10345969,0.66942928,0.01070391,0.09012857,0.60252408,0.00812316,6
0.09073332,0.62602836,0.00823253,0.08388044,0.57188865,0.00703593,0.09785397,0.64995601,0.0095754,0.08439141,0.57470596,0.00712191,6
0.083725,0.61797177,0.00700988,0.0774898,0.56549215,0.00600467,0.09038985,0.64384759,0.00817032,0.07778261,0.56964923,0.00605013,6
0.08778419,0.62349897,0.00770606,0.08119742,0.57338494,0.00659302,0.09464248,0.65155853,0.0089572,0.08158492,0.57781083,0.0066561,6
0.08813628,0.61910396,0.007768,0.0815399,0.56421542,0.00664875,0.09497001,0.64314085,0.0090193,0.08183862,0.57267914,0.00669756,6
0.08843254,0.63711692,0.00782031,0.08165527,0.58531818,0.00666758,0.09495646,0.66112039,0.00901673,0.0818306,0.58669914,0.00669625,6
0.08882512,0.63104046,0.0078899,0.08221442,0.57368497,0.00675921,0.09611541,0.65890166,0.00923817,0.08277388,0.58417422,0.00685152,6
0.09261613,0.63878093,0.00857775,0.08603051,0.58716927,0.00740125,0.10062403,0.67132918,0.0101252,0.08627032,0.59175666,0.00744257,6
0.0967419,0.65582765,0.00935899,0.08784085,0.59082191,0.00771602,0.10032866,0.66246153,0.01006584,0.08840736,0.59483588,0.00781586,6
0.10230436,0.66883654,0.01046618,0.09304449,0.60637255,0.00865728,0.10611531,0.68053933,0.01126046,0.09354339,0.61245478,0.00875037,6
0.09374836,0.64442373,0.00878875,0.08673821,0.58716669,0.00752352,0.10129366,0.67028637,0.01026041,0.08721116,0.59477002,0.00760579,6
0.08935016,0.63912772,0.00798345,0.08268204,0.58699792,0.00683632,0.09605953,0.6638004,0.00922743,0.0827144,0.59349361,0.00684167,6
0.08998837,0.62465316,0.00809791,0.08320932,0.57225923,0.00692379,0.0972933,0.65026299,0.00946599,0.08383868,0.57754744,0.00702892,6
0.09471377,0.64704374,0.0089707,0.08743524,0.59203805,0.00764492,0.10139791,0.66940706,0.01028154,0.08783259,0.60038777,0.00771456,6
0.09113902,0.62539627,0.00830632,0.08412516,0.57366939,0.00707704,0.09825136,0.65360214,0.00965333,0.08478551,0.57655932,0.00718858,6
0.09056677,0.6285779,0.00820234,0.08379766,0.57410524,0.00702205,0.09754144,0.65595301,0.00951433,0.0840892,0.58185467,0.00707099,6
0.09202058,0.64069094,0.00846779,0.08491075,0.58363739,0.00720983,0.0988352,0.65868527,0.0097684,0.08536588,0.5866085,0.00728733,6
0.0933141,0.63579616,0.00870752,0.08615876,0.57953939,0.00742333,0.10037444,0.66062637,0.01007503,0.08665817,0.58903286,0.00750964,6
0.09620222,0.64724237,0.00925487,0.08888105,0.59249652,0.00789984,0.10360906,0.67161772,0.01073484,0.08933258,0.59401026,0.00798031,6
0.09219149,0.64454943,0.00849927,0.08513141,0.59124504,0.00724736,0.09852193,0.66208334,0.00970657,0.08536827,0.59482974,0.00728774,6
0.09186118,0.62691546,0.00843848,0.08483783,0.57382331,0.00719746,0.09896291,0.65271268,0.00979366,0.08541015,0.5788377,0.00729489,6
0.0832838,0.60619063,0.00693619,0.07697486,0.55019264,0.00592513,0.0897606,0.6294053,0.00805696,0.07722268,0.55753696,0.00596334,6
0.08851431,0.61498358,0.00783478,0.08166909,0.56091978,0.00666984,0.09520662,0.63676133,0.0090643,0.08215472,0.56420346,0.0067494,6
0.08793007,0.61768306,0.0077317,0.08143433,0.56484294,0.00663155,0.09500591,0.64158528,0.00902612,0.08168293,0.56865716,0.0066721,6
0.09011016,0.61768337,0.00811984,0.08335916,0.56576761,0.00694875,0.09739556,0.64293755,0.0094859,0.08377737,0.56853006,0.00701865,6
0.09341519,0.63284038,0.0087264,0.08659318,0.5803478,0.00749838,0.1008928,0.66066132,0.01017936,0.08673767,0.58664446,0.00752342,6
0.09034792,0.62880228,0.00816275,0.08348005,0.57541335,0.00696892,0.09737708,0.65386124,0.0094823,0.08402654,0.58017296,0.00706046,6
0.0907622,0.64015605,0.00823778,0.08380819,0.58757861,0.00702381,0.09696954,0.66214096,0.00940309,0.08399654,0.59143812,0.00705542,6
0.0892666,0.63068794,0.00796853,0.08271998,0.57955615,0.0068426,0.09683281,0.6625958,0.00937659,0.0831636,0.58481093,0.00691618,6
0.09067537,0.63665027,0.00822202,0.08376836,0.5810929,0.00701714,0.09726044,0.65859759,0.00945959,0.08408769,0.58849893,0.00707074,6
0.08320382,0.60762562,0.00692288,0.0769889,0.55622005,0.00592729,0.09024563,0.6354363,0.00814427,0.07742359,0.56065402,0.00599441,6
0.0897501,0.62164855,0.00805508,0.08311969,0.56902985,0.00690888,0.0973088,0.649263,0.009469,0.08358817,0.5731508,0.00698698,6
0.09116631,0.63417017,0.0083113,0.08434026,0.58174361,0.00711328,0.09818668,0.6614986,0.00964062,0.0846983,0.5876671,0.0071738,6
0.08879259,0.62135143,0.00788412,0.08195805,0.56862262,0.00671712,0.09570371,0.64912587,0.0091592,0.08265362,0.57754501,0.00683162,6
0.09403314,0.64659523,0.00884223,0.08660217,0.59220754,0.00749994,0.10040453,0.66602382,0.01008107,0.08719899,0.59412826,0.00760366,6
0.09339988,0.63640652,0.00872354,0.08650287,0.58230254,0.00748275,0.10105367,0.66551553,0.01021184,0.08700053,0.59052782,0.00756909,6
0.09422092,0.64963739,0.00887758,0.08676239,0.59247127,0.00752771,0.10067348,0.67108837,0.01013515,0.08726798,0.60289599,0.0076157,6
0.09319546,0.64034692,0.00868539,0.08605952,0.58894148,0.00740624,0.10006951,0.6645198,0.01001391,0.08644024,0.58790202,0.00747191,6
0.09111237,0.63001609,0.00830146,0.08425671,0.57834298,0.00709919,0.09834969,0.65637541,0.00967266,0.08472089,0.57920257,0.00717763,6
0.09270387,0.62392599,0.00859401,0.08555082,0.56837124,0.00731894,0.09950153,0.64974594,0.00990055,0.08596469,0.57773385,0.00738993,6
0.09433528,0.6493686,0.00889915,0.08711258,0.59797112,0.0075886,0.10153454,0.67747649,0.01030926,0.08774996,0.60209712,0.00770006,6
0.08344295,0.60941315,0.00696273,0.0772931,0.55562526,0.00597422,0.09021121,0.63570217,0.00813806,0.07752132,0.56121164,0.00600955,6
0.0929761,0.6340302,0.00864456,0.08633311,0.58097227,0.00745341,0.10090534,0.66472045,0.01018189,0.086561,0.58757435,0.00749281,6
0.09118741,0.6331138,0.00831514,0.0839773,0.57807073,0.00705219,0.09798224,0.65619061,0.00960052,0.08458335,0.58105042,0.00715434,6
0.08872108,0.61682674,0.00787143,0.08201156,0.56050093,0.0067259,0.09564322,0.64171345,0.00914763,0.0824535,0.57145202,0.00679858,6
0.09404726,0.63800173,0.00884489,0.08662953,0.58350298,0.00750468,0.10079703,0.65997016,0.01016004,0.08717069,0.58331245,0.00759873,6
0.09241532,0.63631185,0.00854059,0.08552898,0.58008283,0.00731521,0.09989755,0.66337375,0.00997952,0.08603664,0.58851792,0.0074023,6
0.09493988,0.64294973,0.00901358,0.08776362,0.58673812,0.00770245,0.1025793,0.66750434,0.01052251,0.08834143,0.58895479,0.00780421,6
0.09501132,0.64491906,0.00902715,0.08758282,0.58776938,0.00767075,0.10154331,0.66585327,0.01031104,0.0880217,0.59646828,0.00774782,6
0.10267124,0.69566825,0.01054138,0.09445421,0.63515008,0.0089216,0.10864091,0.70525522,0.01180285,0.09476698,0.63704669,0.00898078,6
0.09127248,0.63779837,0.00833067,0.08466992,0.58589385,0.007169,0.09879558,0.66666494,0.00976057,0.08484992,0.58998828,0.00719951,6
0.08578535,0.62118335,0.00735913,0.07944678,0.56594585,0.00631179,0.0931628,0.64604972,0.00867931,0.08001035,0.57159318,0.00640166,6
0.09231629,0.63994783,0.0085223,0.08526838,0.58742421,0.0072707,0.09929476,0.66522206,0.00985945,0.08572666,0.59214636,0.00734906,6
0.09663608,0.65248456,0.00933853,0.0889295,0.59289413,0.00790846,0.10301895,0.67017805,0.0106129,0.08953082,0.6039185,0.00801577,6
0.08843521,0.62193234,0.00782079,0.08170613,0.56543239,0.00667589,0.09552498,0.647801,0.00912502,0.08216541,0.57088393,0.00675116,6
0.09188027,0.63923556,0.00844198,0.08496763,0.58346978,0.0072195,0.09920034,0.66788603,0.00984071,0.08535472,0.59160677,0.00728543,6
0.08983514,0.62763217,0.00807035,0.08323405,0.57468477,0.00692791,0.09757513,0.6602973,0.00952091,0.08381277,0.58373613,0.00702458,6
0.09662227,0.65099782,0.00933586,0.08923085,0.59808323,0.00796214,0.10366461,0.67672398,0.01074635,0.0896065,0.59944578,0.00802932,6
0.0933613,0.64993184,0.00871633,0.08609384,0.59234532,0.00741215,0.10032842,0.66987534,0.01006579,0.08662943,0.59448492,0.00750466,6
0.09802777,0.65675716,0.00960944,0.0904162,0.59925081,0.00817509,0.10477489,0.67749724,0.01097778,0.09072602,0.60812698,0.00823121,6
0.09059423,0.62843149,0.00820731,0.08387925,0.57446067,0.00703573,0.09802849,0.65780596,0.00960958,0.08428676,0.58235209,0.00710426,6
0.091322,0.64183342,0.00833971,0.08446606,0.58937044,0.00713451,0.09872136,0.6724092,0.00974591,0.08486329,0.59164851,0.00720178,6
0.09600008,0.646545,0.00921602,0.08855836,0.5883477,0.00784258,0.10292784,0.66926425,0.01059414,0.08898754,0.59827171,0.00791878,6
0.08965901,0.62124754,0.00803874,0.08306912,0.56813761,0.00690048,0.09688416,0.64694775,0.00938654,0.08332129,0.57430393,0.00694244,6
0.08659593,0.63157013,0.00749886,0.08016389,0.5737507,0.00642625,0.09407932,0.65519949,0.00885092,0.0806842,0.57683953,0.00650994,6
0.09444672,0.63909011,0.00892018,0.08743092,0.58212022,0.00764417,0.1020708,0.66502964,0.01041845,0.08786274,0.59063378,0.00771986,6
0.0933259,0.63942699,0.00870972,0.08656914,0.58637648,0.00749422,0.10125264,0.66771776,0.0102521,0.08690193,0.58723507,0.00755195,6
0.08989024,0.6328576,0.00808025,0.08320209,0.57616685,0.00692259,0.09714986,0.66016911,0.0094381,0.08359687,0.58444804,0.00698844,6
0.09406274,0.63193524,0.0088478,0.08726447,0.58147902,0.00761509,0.10180871,0.66189132,0.01036501,0.08753389,0.58330095,0.00766218,6
0.0903797,0.62763306,0.00816849,0.08395434,0.5746392,0.00704833,0.09889851,0.66175461,0.00978091,0.08451436,0.58129313,0.00714268,6
0.09378332,0.64801363,0.00879531,0.08735534,0.601453,0.00763096,0.10169482,0.6756676,0.01034184,0.08691152,0.5971447,0.00755361,6
0.09847943,0.65821865,0.0096982,0.09167623,0.6099098,0.00840453,0.10639767,0.68669085,0.01132046,0.09127129,0.61229412,0.00833045,6
0.10153423,0.65770253,0.0103092,0.09421393,0.60988799,0.00887626,0.10872178,0.6797183,0.01182042,0.09374536,0.60670533,0.00878819,6
0.09575937,0.63737304,0.00916986,0.08936302,0.58942864,0.00798575,0.10421013,0.66747678,0.01085975,0.08900407,0.59070303,0.00792173,6
0.08968032,0.63197066,0.00804256,0.08311423,0.57865801,0.00690798,0.09730438,0.65917732,0.00946814,0.08350304,0.58300391,0.00697276,6
0.09199493,0.63150643,0.00846307,0.085747,0.5845905,0.00735255,0.1001442,0.65984671,0.01002886,0.08536102,0.58149138,0.0072865,6
0.09385978,0.64142001,0.00880966,0.08734382,0.59226476,0.00762894,0.10189981,0.67042077,0.01038357,0.0870354,0.59539529,0.00757516,6
0.09473518,0.6425831,0.00897475,0.08842339,0.59720986,0.0078187,0.10326468,0.67383486,0.01066359,0.08801341,0.59585146,0.00774636,6
0.09493656,0.64445776,0.00901295,0.0885386,0.59883717,0.00783908,0.10322807,0.67477969,0.01065603,0.08817747,0.59931646,0.00777527,6
0.09502961,0.64840039,0.00903063,0.08864082,0.60023638,0.0078572,0.10311839,0.67499568,0.0106334,0.08800636,0.59530317,0.00774512,6
0.09626616,0.65079799,0.00926717,0.08971831,0.60056908,0.00804938,0.10453989,0.67897754,0.01092859,0.08922545,0.60212199,0.00796118,6
0.09308751,0.63767163,0.00866529,0.08675444,0.58931944,0.00752633,0.10117356,0.66374601,0.01023609,0.08633078,0.58679567,0.007453,6
0.09937057,0.66023059,0.00987451,0.09257058,0.60908439,0.00856931,0.10737634,0.6872067,0.01152968,0.09189154,0.61104879,0.00844405,6
0.09981691,0.67086157,0.00996342,0.09292237,0.62262373,0.00863457,0.10821098,0.70079971,0.01170962,0.09259554,0.62234778,0.00857393,6
0.10029662,0.66812183,0.01005941,0.0935772,0.61971597,0.00875669,0.10893585,0.70059389,0.01186702,0.09307511,0.62005428,0.00866298,6
0.09255535,0.63787971,0.00856649,0.08543141,0.58376957,0.00729853,0.09905855,0.65789645,0.0098126,0.08576299,0.5880495,0.00735529,6
0.10052455,0.66060461,0.01010518,0.09353298,0.61422481,0.00874842,0.1085988,0.68722166,0.0117937,0.09331465,0.61258428,0.00870762,6
0.09954755,0.64563797,0.00990971,0.09276412,0.59713116,0.00860518,0.10763999,0.67444965,0.01158637,0.09234181,0.60009364,0.00852701,6
0.09716707,0.64570228,0.00944144,0.09063742,0.59924103,0.00821514,0.10556763,0.67626988,0.01114453,0.09020585,0.59441238,0.00813709,6
0.09590493,0.65748109,0.00919776,0.08948658,0.60775732,0.00800785,0.10430605,0.68815687,0.01087975,0.08900401,0.61002601,0.00792171,6
0.09621501,0.64889797,0.00925733,0.08975384,0.60623878,0.00805575,0.10456588,0.68283251,0.01093402,0.08927416,0.60222274,0.00796988,6
0.09899177,0.66542365,0.00979937,0.09202564,0.61616786,0.00846872,0.1065416,0.69139041,0.01135111,0.09141096,0.61724802,0.00835596,6
0.09613464,0.66481309,0.00924187,0.08978232,0.61861331,0.00806086,0.10468825,0.69871869,0.01095963,0.08928431,0.61760537,0.00797169,6
0.10202132,0.67505666,0.01040835,0.09541236,0.63050978,0.00910352,0.11126363,0.71125527,0.01237959,0.09490202,0.62756464,0.00900639,6
0.10368075,0.67864792,0.0107497,0.09685786,0.63048369,0.00938145,0.11265614,0.71082674,0.01269141,0.09624583,0.63112763,0.00926326,6
0.10363246,0.67341131,0.01073969,0.09668897,0.62593858,0.00934876,0.11240656,0.70325604,0.01263523,0.09626404,0.6222041,0.00926677,6
0.09459548,0.62754964,0.0089483,0.08766392,0.57535039,0.00768496,0.10257079,0.65622063,0.01052077,0.08817019,0.58165534,0.00777398,6
0.10267271,0.67158627,0.01054169,0.09591481,0.62554848,0.00919965,0.11192166,0.70526912,0.01252646,0.09536376,0.62130516,0.00909425,6
0.0970776,0.6685437,0.00942406,0.09063279,0.6203934,0.0082143,0.10580207,0.70255512,0.01119408,0.09013014,0.62100903,0.00812344,6
0.09803433,0.67071241,0.00961073,0.09132763,0.62186164,0.00834074,0.10643518,0.70038579,0.01132845,0.09098175,0.61937286,0.00827768,6
0.09741479,0.66751673,0.00948964,0.09049182,0.61673602,0.00818877,0.10534072,0.69680105,0.01109667,0.09031529,0.62186682,0.00815685,6
0.09653488,0.66795305,0.00931898,0.09016421,0.61967195,0.00812959,0.10492311,0.694728,0.01100886,0.08949927,0.61271639,0.00801012,6
0.09957929,0.6604939,0.00991603,0.09282189,0.61250762,0.0086159,0.10762228,0.68913273,0.01158256,0.0922924,0.61433079,0.00851789,6
0.09923913,0.66151148,0.00984841,0.09216171,0.61492603,0.00849378,0.10662347,0.68750934,0.01136857,0.09165606,0.60902502,0.00840083,6
0.10380104,0.68094449,0.01077466,0.09690465,0.63087347,0.00939051,0.11232104,0.70919772,0.01261602,0.09629449,0.6311974,0.00927263,6
0.10123852,0.67177477,0.01024924,0.09450419,0.62560557,0.00893104,0.11020418,0.70635774,0.01214496,0.09402143,0.62185764,0.00884003,6
0.09810713,0.66658975,0.00962501,0.09172583,0.61777238,0.00841363,0.10714039,0.69936092,0.01147906,0.09113058,0.61738592,0.00830478,6
0.09357405,0.63454324,0.0087561,0.08656338,0.57979984,0.00749322,0.10092229,0.66032109,0.01018531,0.08684645,0.586479,0.00754231,6
0.09796204,0.67644349,0.00959656,0.09089965,0.6252814,0.00826275,0.10542633,0.70265832,0.01111471,0.09041723,0.62095222,0.00817528,6
0.10331356,0.67897176,0.01067369,0.09629007,0.62896328,0.00927178,0.11174052,0.70759549,0.01248594,0.09573761,0.62890513,0.00916569,6
0.09851867,0.66658976,0.00970593,0.0916407,0.62056264,0.00839802,0.10622057,0.6944715,0.01128281,0.09108434,0.61453733,0.00829636,6
0.10036033,0.67013614,0.0100722,0.09392458,0.6211064,0.00882183,0.10987916,0.70475312,0.01207343,0.09335728,0.62165131,0.00871558,6
0.09560854,0.63801836,0.00914099,0.08788913,0.58357802,0.0077245,0.10075831,0.6513751,0.01015224,0.08744172,0.58073168,0.00764606,6
0.09268537,0.61789694,0.00859058,0.08674083,0.57179071,0.00752397,0.10247804,0.65533048,0.01050175,0.08644278,0.57255227,0.00747235,6
0.09276654,0.61418086,0.00860563,0.08675008,0.56840482,0.00752558,0.10265251,0.6493653,0.01053754,0.08660784,0.56781082,0.00750092,6
0.09108164,0.61992685,0.00829587,0.08531979,0.57157984,0.00727947,0.10059284,0.65578326,0.01011892,0.08492135,0.57478956,0.00721164,6
0.09176004,0.61842649,0.00841991,0.08619861,0.57441344,0.0074302,0.10200649,0.65803508,0.01040532,0.08571987,0.57272479,0.0073479,6
0.08738422,0.60543746,0.007636,0.08193008,0.56059969,0.00671254,0.09685092,0.64197851,0.0093801,0.08158344,0.56052798,0.00665586,6
0.09476084,0.62800457,0.00897962,0.08892733,0.58304297,0.00790807,0.10528097,0.66864631,0.01108408,0.0885295,0.58380614,0.00783747,6
0.09036593,0.60967799,0.008166,0.08473558,0.56302427,0.00718012,0.10054036,0.64932016,0.01010836,0.08452393,0.56733892,0.00714429,6
0.08752792,0.60492428,0.00766114,0.08213119,0.55723234,0.00674553,0.09756764,0.64224345,0.00951944,0.08186725,0.55897071,0.00670225,6
0.09038077,0.61596594,0.00816868,0.08443951,0.56922176,0.00713003,0.09938776,0.65187664,0.00987793,0.08406501,0.56971892,0.00706693,6
0.09084416,0.62105006,0.00825266,0.08490731,0.57395445,0.00720925,0.09996034,0.6559588,0.00999207,0.08463671,0.57713536,0.00716337,6
0.09430493,0.63781195,0.00889342,0.08837257,0.59576752,0.00780971,0.10352712,0.67160437,0.01071786,0.08774113,0.5907518,0.00769851,6
0.09613501,0.63507739,0.00924194,0.08979666,0.58751176,0.00806344,0.10547124,0.66853145,0.01112418,0.0894001,0.58846236,0.00799238,6
0.09047283,0.61088887,0.00818533,0.08462656,0.56508245,0.00716165,0.09974944,0.64671054,0.00994995,0.08428307,0.5645687,0.00710364,6
0.09098937,0.6401269,0.00827906,0.08480414,0.58834935,0.00719174,0.09969053,0.67309934,0.0099382,0.0845424,0.59067571,0.00714742,6
0.09426742,0.63673104,0.00888635,0.08831878,0.59166015,0.00780021,0.1038862,0.67468418,0.01079234,0.08774763,0.59008385,0.00769965,6
0.09150811,0.61110779,0.00837373,0.08554635,0.56345996,0.00731818,0.10114446,0.64994689,0.0102302,0.08553626,0.56957083,0.00731645,6
0.09650406,0.6277685,0.00931303,0.09022921,0.58223405,0.00814131,0.10618206,0.66115793,0.01127463,0.08988848,0.57965299,0.00807994,6
0.09059724,0.62353648,0.00820786,0.08483683,0.57469378,0.00719729,0.10016957,0.65911252,0.01003394,0.08446281,0.57489793,0.00713397,6
0.09402522,0.61603799,0.00884074,0.0881163,0.57154553,0.00776448,0.10449823,0.65720835,0.01091988,0.08796415,0.56985689,0.00773769,6
0.09867379,0.6345611,0.00973652,0.09263216,0.58725812,0.00858072,0.10958548,0.67417471,0.01200898,0.09210423,0.58937161,0.00848319,6
0.09751724,0.63188953,0.00950961,0.09154346,0.58564106,0.0083802,0.10834725,0.66882572,0.01173913,0.0910878,0.58361524,0.00829699,6
0.09350286,0.63223218,0.00874279,0.08774496,0.58878805,0.00769918,0.10406572,0.67605275,0.01082967,0.08757053,0.58896292,0.0076686,6
0.09632237,0.62658785,0.009278,0.09038514,0.57995863,0.00816947,0.1070654,0.66762314,0.011463,0.09002482,0.58400545,0.00810447,6
0.09052654,0.61306401,0.00819506,0.08495793,0.56831058,0.00721785,0.10068243,0.6530372,0.01013695,0.08454188,0.56783153,0.00714733,6
0.09613608,0.628342,0.00924215,0.08990903,0.57958583,0.00808363,0.10571943,0.6604137,0.0111766,0.08955809,0.58344062,0.00802065,6
0.09581061,0.61532034,0.00917967,0.08997398,0.57400419,0.00809532,0.10657213,0.65643363,0.01135762,0.08948412,0.56781399,0.00800741,6
0.09709323,0.62045778,0.0094271,0.0914031,0.57667342,0.00835453,0.108907,0.66673778,0.01186073,0.09094652,0.5781423,0.00827127,6
0.1017035,0.63546647,0.0103436,0.09571053,0.59128945,0.00916051,0.11320556,0.67534799,0.0128155,0.09510317,0.58888244,0.00904461,6
0.1017681,0.65271615,0.01035675,0.09586053,0.60466252,0.00918924,0.11382365,0.69705627,0.01295582,0.09528492,0.606933,0.00907922,6
0.10219686,0.64004034,0.0104442,0.09445464,0.59002731,0.00892168,0.10907267,0.66350816,0.01189685,0.09378041,0.5823313,0.00879476,6
0.09796933,0.6350455,0.00959799,0.09155249,0.58613374,0.00838186,0.10746386,0.66554249,0.01154848,0.09118549,0.58922988,0.00831479,6
0.09811931,0.64241648,0.0096274,0.09179528,0.59886276,0.00842637,0.10809536,0.67944174,0.01168461,0.09129787,0.59252762,0.0083353,6
0.09097012,0.63264932,0.00827556,0.08509964,0.58644932,0.00724195,0.09992716,0.66674415,0.00998544,0.08468139,0.58445005,0.00717094,6
0.09527541,0.62793026,0.0090774,0.08956827,0.58165494,0.00802248,0.10634072,0.67177947,0.01130835,0.08909114,0.58415205,0.00793723,6
0.09874122,0.65230456,0.00974983,0.09249144,0.60473009,0.00855467,0.10861386,0.68640117,0.01179697,0.09169913,0.59788313,0.00840873,6
0.09829662,0.63924708,0.00966222,0.09231817,0.5927917,0.00852264,0.10900522,0.67976555,0.01188214,0.0917427,0.59284925,0.00841672,6
0.09581847,0.62773463,0.00918118,0.09012765,0.58360508,0.00812299,0.10678435,0.67086629,0.0114029,0.08945473,0.58073317,0.00800215,6
0.09782788,0.65462569,0.00957029,0.09160741,0.60487306,0.00839192,0.10756175,0.68858812,0.01156953,0.09101805,0.60631945,0.00828429,6
0.09626641,0.63109489,0.00926722,0.09041034,0.58774504,0.00817403,0.10670809,0.67128898,0.01138662,0.08965781,0.57950091,0.00803852,6
0.09589449,0.65990119,0.00919575,0.08981941,0.61223145,0.00806753,0.10528056,0.69445652,0.011084,0.08932959,0.6106938,0.00797978,6
0.09514936,0.63877117,0.0090534,0.08915061,0.5902193,0.00794783,0.10507162,0.67571347,0.01104004,0.08877192,0.58990272,0.00788045,6
0.09392927,0.64398473,0.00882271,0.087989,0.59737525,0.00774206,0.10309989,0.67962137,0.01062959,0.0873674,0.59586018,0.00763306,6
0.09363346,0.62889919,0.00876723,0.08794325,0.58497102,0.00773402,0.10388985,0.67103492,0.0107931,0.08733228,0.58174291,0.00762693,6
0.09259994,0.6268454,0.00857475,0.08678254,0.58231879,0.00753121,0.10236969,0.66650643,0.01047955,0.08647163,0.58416858,0.00747734,6
0.09224627,0.64479847,0.00850937,0.0862093,0.59778465,0.00743204,0.10072142,0.67786382,0.01014481,0.08560251,0.59655937,0.00732779,6
0.08953402,0.61935703,0.00801634,0.08402221,0.57913209,0.00705973,0.09931872,0.66419159,0.00986421,0.08346435,0.57480607,0.0069663,6
0.08445893,0.61389527,0.00713331,0.07926164,0.56847472,0.00628241,0.09344112,0.65181187,0.00873124,0.07854289,0.56651604,0.00616898,6
0.07807257,0.59159609,0.00609533,0.07332931,0.55125604,0.00537719,0.0865255,0.63292078,0.00748666,0.07255158,0.54232117,0.00526373,6
0.08459077,0.63222675,0.0071556,0.07933913,0.59023461,0.0062947,0.09322739,0.67301402,0.00869135,0.07851603,0.58469743,0.00616477,6
0.08063248,0.61799047,0.0065016,0.07577464,0.57646209,0.0057418,0.09035199,0.6655499,0.00816348,0.07548604,0.57372791,0.00569814,6
0.08112466,0.62075395,0.00658121,0.07568569,0.57404409,0.00572832,0.08886653,0.65460881,0.00789726,0.07535049,0.57319875,0.0056777,6
0.07764418,0.60197855,0.00602862,0.07291548,0.55810014,0.00531667,0.0867176,0.64457563,0.00751994,0.07254029,0.55989558,0.00526209,6
0.07898658,0.60739343,0.00623888,0.07394274,0.56097045,0.00546753,0.08726721,0.64619911,0.00761557,0.07357325,0.56165462,0.00541302,6
0.07886627,0.61516114,0.00621989,0.0740604,0.57005367,0.00548494,0.08781265,0.65457407,0.00771106,0.07355875,0.56574586,0.00541089,6
0.09361491,0.63419996,0.00876375,0.08747167,0.58535137,0.00765129,0.1028913,0.66689132,0.01058662,0.08715738,0.58734643,0.00759641,6
0.07884712,0.63829382,0.00621687,0.07272689,0.58393438,0.0052892,0.08412257,0.66464233,0.00707661,0.07236892,0.58507429,0.00523726,6
0.07956289,0.64735717,0.00633025,0.07326372,0.59550555,0.00536757,0.08448449,0.67012427,0.00713763,0.07284584,0.58833339,0.00530652,6
0.08449282,0.67038488,0.00713904,0.07876173,0.61856772,0.00620341,0.09199923,0.6993617,0.00846386,0.07824966,0.61823139,0.00612301,6
0.07958156,0.62095555,0.00633322,0.07477472,0.58016441,0.00559126,0.08863495,0.6677687,0.00785615,0.0741947,0.57237163,0.00550485,6
0.07992164,0.63865754,0.00638747,0.07439724,0.58858714,0.00553495,0.08775031,0.67173973,0.00770012,0.07464829,0.59325575,0.00557237,6
0.08209767,0.62016614,0.00674003,0.07689762,0.57763127,0.00591324,0.09132891,0.66350362,0.00834097,0.07660151,0.57260229,0.00586779,6
0.08465873,0.64942261,0.0071671,0.07898928,0.5985304,0.00623931,0.09288794,0.68266619,0.00862817,0.0786321,0.60076425,0.00618301,6
0.07819774,0.6307334,0.00611489,0.07325577,0.58380481,0.00536641,0.08711388,0.67398606,0.00758883,0.07296376,0.57957802,0.00532371,6
0.08294314,0.63255344,0.00687957,0.07772185,0.58479718,0.00604069,0.09260733,0.6780943,0.00857612,0.07766521,0.58900657,0.00603189,6
0.08324957,0.6419989,0.00693049,0.07784441,0.59328562,0.00605975,0.09214182,0.67863802,0.00849012,0.07757327,0.590034,0.00601761,6
0.0920432,0.62893093,0.00847195,0.08634733,0.58369565,0.00745586,0.10217715,0.67035859,0.01044017,0.08585694,0.57926742,0.00737141,6
0.08032561,0.64417843,0.0064522,0.07531117,0.59510679,0.00567177,0.08922409,0.68701795,0.00796094,0.0749665,0.59768343,0.00561998,6
0.08180204,0.62498925,0.00669157,0.07670721,0.58232462,0.005884,0.0913623,0.67301202,0.00834707,0.07640606,0.57808449,0.00583789,6
0.07859667,0.6239228,0.00617744,0.07381523,0.57682804,0.00544869,0.08775929,0.66892764,0.00770169,0.07356306,0.58031146,0.00541152,6
0.08099193,0.63534656,0.00655969,0.07577225,0.59084041,0.00574143,0.08977441,0.67837176,0.00805945,0.07533081,0.58544576,0.00567473,6
0.07962594,0.63652093,0.00634029,0.0746028,0.5872136,0.00556558,0.08862171,0.6789981,0.00785381,0.07430742,0.58864955,0.00552159,6
0.08379323,0.64268072,0.00702131,0.07855081,0.59631481,0.00617023,0.09340381,0.68977147,0.00872427,0.07812518,0.59256414,0.00610354,6
0.09340771,0.63139977,0.008725,0.08772261,0.58515191,0.00769526,0.10380941,0.67780903,0.01077639,0.08741991,0.58651867,0.00764224,6
0.0827813,0.6156898,0.00685274,0.07775651,0.56946929,0.00604608,0.09258324,0.66141087,0.00857166,0.0773366,0.57059139,0.00598095,6
